timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_signals;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
43.00;270.00;f23.3;2i_1;453.72;8;0.00;1.64;DEFAULT_VEHTYPE;556.28;514.80
43.00;270.00;f23.4;2i_1;306.69;0;0.00;16.90;DEFAULT_VEHTYPE;703.31;514.80
43.00;270.00;f23.5;2i_1;146.18;0;0.00;15.48;DEFAULT_VEHTYPE;863.82;514.80
43.00;270.00;f23.6;2i_0;45.82;0;0.00;11.46;DEFAULT_VEHTYPE;964.18;518.00
43.00;270.00;f23.7;2i_0;17.10;0;0.00;5.78;DEFAULT_VEHTYPE;992.90;518.00
43.00;0.00;f34.0;4o_0;115.08;0;0.00;10.94;DEFAULT_VEHTYPE;518.00;638.68
43.00;0.00;f34.1;3i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;514.80;495.40
43.00;0.00;f34.10;3i_1;173.36;0;0.00;18.06;DEFAULT_VEHTYPE;514.80;183.36
43.00;0.00;f34.11;3i_1;105.08;0;0.00;19.05;DEFAULT_VEHTYPE;514.80;115.08
43.00;0.00;f34.12;3i_0;54.44;0;0.00;13.03;DEFAULT_VEHTYPE;518.00;64.44
43.00;0.00;f34.13;3i_0;22.60;0;0.00;7.42;DEFAULT_VEHTYPE;518.00;32.60
43.00;0.00;f34.14;3i_0;7.13;0;0.00;2.03;DEFAULT_VEHTYPE;518.00;17.13
43.00;0.00;f34.2;3i_1;477.89;8;0.00;0.02;DEFAULT_VEHTYPE;514.80;487.89
43.00;0.00;f34.3;3i_1;470.25;8;0.00;0.16;DEFAULT_VEHTYPE;514.80;480.25
43.00;0.00;f34.4;3i_1;460.96;8;0.00;3.72;DEFAULT_VEHTYPE;514.80;470.96
43.00;0.00;f34.5;3i_1;444.66;8;0.00;9.79;DEFAULT_VEHTYPE;514.80;454.66
43.00;0.00;f34.6;3i_1;421.32;8;0.00;16.14;DEFAULT_VEHTYPE;514.80;431.32
43.00;0.00;f34.7;3i_1;371.10;0;0.00;21.77;DEFAULT_VEHTYPE;514.80;381.10
43.00;0.00;f34.8;3i_1;254.37;0;0.00;17.17;DEFAULT_VEHTYPE;514.80;264.37
43.00;0.00;f34.9;3i_1;221.32;0;0.00;17.59;DEFAULT_VEHTYPE;514.80;231.32
43.00;180.00;f43.0;3o_1;119.87;0;0.00;11.14;DEFAULT_VEHTYPE;505.20;376.53
43.00;180.00;f43.1;4i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;505.20;524.60
43.00;180.00;f43.10;4i_1;107.00;0;0.00;17.99;DEFAULT_VEHTYPE;505.20;903.00
43.00;180.00;f43.11;4i_0;58.59;0;0.00;13.72;DEFAULT_VEHTYPE;502.00;951.41
43.00;180.00;f43.12;4i_0;23.39;0;0.00;7.42;DEFAULT_VEHTYPE;502.00;986.61
43.00;180.00;f43.13;4i_0;7.39;0;0.00;2.29;DEFAULT_VEHTYPE;502.00;1002.61
43.00;180.00;f43.2;4i_1;477.82;8;0.00;0.16;DEFAULT_VEHTYPE;505.20;532.18
43.00;180.00;f43.3;4i_1;465.08;8;0.00;8.15;DEFAULT_VEHTYPE;505.20;544.92
43.00;180.00;f43.4;4i_1;447.40;8;0.00;12.63;DEFAULT_VEHTYPE;505.20;562.60
43.00;180.00;f43.5;4i_1;402.99;0;0.00;18.91;DEFAULT_VEHTYPE;505.20;607.01
43.00;180.00;f43.6;4i_1;366.90;0;0.00;20.62;DEFAULT_VEHTYPE;505.20;643.10
43.00;180.00;f43.7;4i_1;260.58;0;0.00;17.83;DEFAULT_VEHTYPE;505.20;749.42
43.00;180.00;f43.8;4i_1;230.68;0;0.00;18.27;DEFAULT_VEHTYPE;505.20;779.32
43.00;180.00;f43.9;4i_1;163.97;0;0.00;21.21;DEFAULT_VEHTYPE;505.20;846.03
44.00;90.00;f11.0;1i_2;124.71;0;0.00;18.23;DEFAULT_VEHTYPE;134.71;508.40
44.00;90.00;f11.1;1i_0;10.70;0;0.00;3.64;DEFAULT_VEHTYPE;20.70;502.00
44.00;90.00;f12.0;1i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;495.40;505.20
44.00;90.00;f12.1;1i_1;461.63;8;0.00;13.67;DEFAULT_VEHTYPE;471.63;505.20
44.00;90.00;f12.2;1i_1;324.99;0;0.00;16.18;DEFAULT_VEHTYPE;334.99;505.20
44.00;90.00;f12.3;1i_1;241.15;0;0.00;17.75;DEFAULT_VEHTYPE;251.15;505.20
44.00;90.00;f12.4;1i_0;74.73;0;0.00;15.74;DEFAULT_VEHTYPE;84.73;502.00
44.00;90.00;f13.0;1i_2;462.77;10;0.00;4.35;DEFAULT_VEHTYPE;472.77;508.40
44.00;90.00;f13.1;1i_2;269.67;0;0.00;18.29;DEFAULT_VEHTYPE;279.67;508.40
44.00;90.00;f14.0;1i_2;485.40;10;0.00;0.00;DEFAULT_VEHTYPE;495.40;508.40
44.00;90.00;f14.1;1i_2;477.90;10;0.00;0.00;DEFAULT_VEHTYPE;487.90;508.40
44.00;90.00;f14.2;1i_2;470.39;10;0.00;0.03;DEFAULT_VEHTYPE;480.39;508.40
44.00;90.00;f14.3;1i_2;426.13;2;0.00;18.17;DEFAULT_VEHTYPE;436.13;508.40
44.00;90.00;f14.4;1i_2;193.94;0;0.00;21.67;DEFAULT_VEHTYPE;203.94;508.40
44.00;270.00;f21.0;2i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;524.60;514.80
44.00;270.00;f21.1;2i_1;420.11;0;0.00;16.32;DEFAULT_VEHTYPE;589.89;514.80
44.00;270.00;f21.2;2i_1;394.67;0;0.00;16.61;DEFAULT_VEHTYPE;615.33;514.80
44.00;270.00;f21.3;2i_1;294.94;0;0.00;18.06;DEFAULT_VEHTYPE;715.06;514.80
44.00;270.00;f21.4;2i_1;214.45;0;0.00;16.18;DEFAULT_VEHTYPE;795.55;514.80
44.00;270.00;f21.5;2i_1;122.72;0;0.00;19.15;DEFAULT_VEHTYPE;887.28;514.80
44.00;270.00;f21.6;2i_0;7.21;0;0.00;2.11;DEFAULT_VEHTYPE;1002.79;518.00
44.00;90.00;f22.0;1i_1;31.16;0;0.00;9.46;DEFAULT_VEHTYPE;41.16;505.20
44.00;270.00;f23.0;2i_1;477.90;8;0.00;0.00;DEFAULT_VEHTYPE;532.10;514.80
44.00;270.00;f23.1;2i_1;470.40;8;0.00;0.00;DEFAULT_VEHTYPE;539.60;514.80
44.00;270.00;f23.2;2i_1;462.86;8;0.00;0.14;DEFAULT_VEHTYPE;547.14;514.80
44.00;270.00;f23.3;2i_1;454.56;8;0.00;0.84;DEFAULT_VEHTYPE;555.44;514.80
44.00;270.00;f23.4;2i_1;324.02;0;0.00;17.33;DEFAULT_VEHTYPE;685.98;514.80
44.00;270.00;f23.5;2i_1;162.67;0;0.00;16.49;DEFAULT_VEHTYPE;847.33;514.80
44.00;270.00;f23.6;2i_0;58.91;0;0.00;13.09;DEFAULT_VEHTYPE;951.09;518.00
44.00;270.00;f23.7;2i_0;24.45;0;0.00;7.35;DEFAULT_VEHTYPE;985.55;518.00
44.00;0.00;f34.0;4o_0;125.07;0;0.00;9.99;DEFAULT_VEHTYPE;518.00;648.67
44.00;0.00;f34.1;3i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;514.80;495.40
44.00;0.00;f34.10;3i_1;190.95;0;0.00;17.59;DEFAULT_VEHTYPE;514.80;200.95
44.00;0.00;f34.11;3i_1;123.55;0;0.00;18.47;DEFAULT_VEHTYPE;514.80;133.55
44.00;0.00;f34.12;3i_0;69.48;0;0.00;15.04;DEFAULT_VEHTYPE;518.00;79.48
44.00;0.00;f34.13;3i_0;31.96;0;0.00;9.36;DEFAULT_VEHTYPE;518.00;41.96
44.00;0.00;f34.14;3i_0;10.59;0;0.00;3.46;DEFAULT_VEHTYPE;518.00;20.59
44.00;0.00;f34.2;3i_1;477.90;8;0.00;0.01;DEFAULT_VEHTYPE;514.80;487.90
44.00;0.00;f34.3;3i_1;470.34;8;0.00;0.09;DEFAULT_VEHTYPE;514.80;480.34
44.00;0.00;f34.4;3i_1;462.29;8;0.00;1.34;DEFAULT_VEHTYPE;514.80;472.29
44.00;0.00;f34.5;3i_1;450.11;8;0.00;5.45;DEFAULT_VEHTYPE;514.80;460.11
44.00;0.00;f34.6;3i_1;432.96;8;0.00;11.64;DEFAULT_VEHTYPE;514.80;442.96
44.00;0.00;f34.7;3i_1;392.71;0;0.00;21.61;DEFAULT_VEHTYPE;514.80;402.71
44.00;0.00;f34.8;3i_1;271.47;0;0.00;17.10;DEFAULT_VEHTYPE;514.80;281.47
44.00;0.00;f34.9;3i_1;239.87;0;0.00;18.55;DEFAULT_VEHTYPE;514.80;249.87
44.00;180.00;f43.0;3o_0;131.24;0;0.00;11.36;DEFAULT_VEHTYPE;502.00;365.16
44.00;180.00;f43.1;4i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;505.20;524.60
44.00;180.00;f43.10;4i_1;123.97;0;0.00;16.97;DEFAULT_VEHTYPE;505.20;886.03
44.00;180.00;f43.11;4i_0;73.76;0;0.00;15.17;DEFAULT_VEHTYPE;502.00;936.24
44.00;180.00;f43.12;4i_0;32.23;0;0.00;8.84;DEFAULT_VEHTYPE;502.00;977.77
44.00;180.00;f43.13;4i_0;11.25;0;0.00;3.86;DEFAULT_VEHTYPE;502.00;998.75
44.00;180.00;f43.2;4i_1;477.89;8;0.00;0.06;DEFAULT_VEHTYPE;505.20;532.11
44.00;180.00;f43.3;4i_1;469.31;8;0.00;4.24;DEFAULT_VEHTYPE;505.20;540.69
44.00;180.00;f43.4;4i_1;455.93;8;0.00;8.53;DEFAULT_VEHTYPE;505.20;554.07
44.00;180.00;f43.5;4i_1;420.54;0;0.00;17.55;DEFAULT_VEHTYPE;505.20;589.46
44.00;180.00;f43.6;4i_1;386.98;0;0.00;20.08;DEFAULT_VEHTYPE;505.20;623.02
44.00;180.00;f43.7;4i_1;278.03;0;0.00;17.45;DEFAULT_VEHTYPE;505.20;731.97
44.00;180.00;f43.8;4i_1;249.14;0;0.00;18.46;DEFAULT_VEHTYPE;505.20;760.86
44.00;180.00;f43.9;4i_1;185.96;0;0.00;22.00;DEFAULT_VEHTYPE;505.20;824.04
45.00;90.00;f11.0;1i_2;142.85;0;0.00;18.15;DEFAULT_VEHTYPE;152.85;508.40
45.00;90.00;f11.1;1i_0;16.57;0;0.00;5.87;DEFAULT_VEHTYPE;26.57;502.00
45.00;90.00;f12.0;1i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;495.40;505.20
45.00;90.00;f12.1;1i_1;470.80;8;0.00;9.17;DEFAULT_VEHTYPE;480.80;505.20
45.00;90.00;f12.2;1i_1;341.74;0;0.00;16.75;DEFAULT_VEHTYPE;351.74;505.20
45.00;90.00;f12.3;1i_1;258.79;0;0.00;17.64;DEFAULT_VEHTYPE;268.79;505.20
45.00;90.00;f12.4;1i_0;91.94;0;0.00;17.21;DEFAULT_VEHTYPE;101.94;502.00
45.00;90.00;f13.0;1i_2;462.86;10;0.00;0.10;DEFAULT_VEHTYPE;472.86;508.40
45.00;90.00;f13.1;1i_2;286.77;0;0.00;17.11;DEFAULT_VEHTYPE;296.77;508.40
45.00;90.00;f14.0;1i_2;485.40;10;0.00;0.00;DEFAULT_VEHTYPE;495.40;508.40
45.00;90.00;f14.1;1i_2;477.90;10;0.00;0.00;DEFAULT_VEHTYPE;487.90;508.40
45.00;90.00;f14.2;1i_2;470.40;10;0.00;0.01;DEFAULT_VEHTYPE;480.40;508.40
45.00;90.00;f14.3;1i_2;440.07;10;0.00;13.94;DEFAULT_VEHTYPE;450.07;508.40
45.00;90.00;f14.4;1i_2;216.15;0;0.00;22.21;DEFAULT_VEHTYPE;226.15;508.40
45.00;90.00;f14.5;1i_0;5.10;0;0.00;0.00;DEFAULT_VEHTYPE;15.10;502.00
45.00;270.00;f21.0;2i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;524.60;514.80
45.00;270.00;f21.1;2i_1;433.53;8;0.00;13.42;DEFAULT_VEHTYPE;576.47;514.80
45.00;270.00;f21.2;2i_1;410.69;0;0.00;16.03;DEFAULT_VEHTYPE;599.31;514.80
45.00;270.00;f21.3;2i_1;312.35;0;0.00;17.41;DEFAULT_VEHTYPE;697.65;514.80
45.00;270.00;f21.4;2i_1;230.42;0;0.00;15.97;DEFAULT_VEHTYPE;779.58;514.80
45.00;270.00;f21.5;2i_1;142.01;0;0.00;19.29;DEFAULT_VEHTYPE;867.99;514.80
45.00;270.00;f21.6;2i_0;11.87;0;0.00;4.67;DEFAULT_VEHTYPE;998.13;518.00
45.00;90.00;f22.0;1i_1;42.77;0;0.00;11.60;DEFAULT_VEHTYPE;52.77;505.20
45.00;270.00;f23.0;2i_1;477.90;8;0.00;0.00;DEFAULT_VEHTYPE;532.10;514.80
45.00;270.00;f23.1;2i_1;470.40;8;0.00;0.00;DEFAULT_VEHTYPE;539.60;514.80
45.00;270.00;f23.2;2i_1;462.89;8;0.00;0.03;DEFAULT_VEHTYPE;547.11;514.80
45.00;270.00;f23.3;2i_1;455.31;8;0.00;0.75;DEFAULT_VEHTYPE;554.69;514.80
45.00;270.00;f23.4;2i_1;341.17;0;0.00;17.15;DEFAULT_VEHTYPE;668.83;514.80
45.00;270.00;f23.5;2i_1;179.18;0;0.00;16.51;DEFAULT_VEHTYPE;830.82;514.80
45.00;270.00;f23.6;2i_0;73.86;0;0.00;14.95;DEFAULT_VEHTYPE;936.14;518.00
45.00;270.00;f23.7;2i_0;34.11;0;0.00;9.66;DEFAULT_VEHTYPE;975.89;518.00
45.00;0.00;f34.0;4o_0;135.65;0;0.00;10.57;DEFAULT_VEHTYPE;518.00;659.25
45.00;0.00;f34.1;3i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;514.80;495.40
45.00;0.00;f34.10;3i_1;209.35;0;0.00;18.40;DEFAULT_VEHTYPE;514.80;219.35
45.00;0.00;f34.11;3i_1;142.38;0;0.00;18.83;DEFAULT_VEHTYPE;514.80;152.38
45.00;0.00;f34.12;3i_1;86.29;0;0.00;16.80;DEFAULT_VEHTYPE;514.80;96.29
45.00;0.00;f34.13;3i_0;43.34;0;0.00;11.37;DEFAULT_VEHTYPE;518.00;53.34
45.00;0.00;f34.14;3i_0;15.36;0;0.00;4.77;DEFAULT_VEHTYPE;518.00;25.36
45.00;0.00;f34.15;3i_0;5.10;0;0.00;0.00;DEFAULT_VEHTYPE;518.00;15.10
45.00;0.00;f34.2;3i_1;477.90;8;0.00;0.00;DEFAULT_VEHTYPE;514.80;487.90
45.00;0.00;f34.3;3i_1;470.38;8;0.00;0.03;DEFAULT_VEHTYPE;514.80;480.38
45.00;0.00;f34.4;3i_1;462.76;8;0.00;0.46;DEFAULT_VEHTYPE;514.80;472.76
45.00;0.00;f34.5;3i_1;454.45;8;0.00;4.34;DEFAULT_VEHTYPE;514.80;464.45
45.00;0.00;f34.6;3i_1;440.47;8;0.00;7.51;DEFAULT_VEHTYPE;514.80;450.47
45.00;0.00;f34.7;3i_1;409.82;8;0.00;17.11;DEFAULT_VEHTYPE;514.80;419.82
45.00;0.00;f34.8;3i_1;288.12;0;0.00;16.64;DEFAULT_VEHTYPE;514.80;298.12
45.00;0.00;f34.9;3i_1;258.02;0;0.00;18.15;DEFAULT_VEHTYPE;514.80;268.02
45.00;180.00;f43.0;3o_0;142.10;0;0.00;10.87;DEFAULT_VEHTYPE;502.00;354.30
45.00;180.00;f43.1;4i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;505.20;524.60
45.00;180.00;f43.10;4i_1;141.48;0;0.00;17.51;DEFAULT_VEHTYPE;505.20;868.52
45.00;180.00;f43.11;4i_1;91.45;0;0.00;17.69;DEFAULT_VEHTYPE;505.20;918.55
45.00;180.00;f43.12;4i_0;43.12;0;0.00;10.88;DEFAULT_VEHTYPE;502.00;966.88
45.00;180.00;f43.13;4i_0;17.63;0;0.00;6.38;DEFAULT_VEHTYPE;502.00;992.37
45.00;180.00;f43.14;4i_0;5.10;0;0.00;0.00;DEFAULT_VEHTYPE;502.00;1004.90
45.00;180.00;f43.2;4i_1;477.90;8;0.00;0.01;DEFAULT_VEHTYPE;505.20;532.10
45.00;180.00;f43.3;4i_1;470.32;8;0.00;1.01;DEFAULT_VEHTYPE;505.20;539.68
45.00;180.00;f43.4;4i_1;460.86;8;0.00;4.93;DEFAULT_VEHTYPE;505.20;549.14
45.00;180.00;f43.5;4i_1;435.15;8;0.00;14.61;DEFAULT_VEHTYPE;505.20;574.85
45.00;180.00;f43.6;4i_1;405.66;0;0.00;18.68;DEFAULT_VEHTYPE;505.20;604.34
45.00;180.00;f43.7;4i_1;295.69;0;0.00;17.66;DEFAULT_VEHTYPE;505.20;714.31
45.00;180.00;f43.8;4i_1;266.79;0;0.00;17.64;DEFAULT_VEHTYPE;505.20;743.21
45.00;180.00;f43.9;4i_1;207.39;0;0.00;21.43;DEFAULT_VEHTYPE;505.20;802.61
46.00;90.00;f11.0;1i_2;160.86;0;0.00;18.01;DEFAULT_VEHTYPE;170.86;508.40
46.00;90.00;f11.1;1i_0;24.00;0;0.00;7.43;DEFAULT_VEHTYPE;34.00;502.00
46.00;90.00;f12.0;1i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;495.40;505.20
46.00;90.00;f12.1;1i_1;476.05;8;0.00;5.25;DEFAULT_VEHTYPE;486.05;505.20
46.00;90.00;f12.2;1i_1;358.05;0;0.00;16.31;DEFAULT_VEHTYPE;368.05;505.20
46.00;90.00;f12.3;1i_1;276.74;0;0.00;17.94;DEFAULT_VEHTYPE;286.74;505.20
46.00;90.00;f12.4;1i_1;108.52;0;0.00;16.58;DEFAULT_VEHTYPE;118.52;505.20
46.00;90.00;f13.0;1i_2;462.88;10;0.00;0.02;DEFAULT_VEHTYPE;472.88;508.40
46.00;90.00;f13.1;1i_2;304.55;0;0.00;17.78;DEFAULT_VEHTYPE;314.55;508.40
46.00;90.00;f14.0;1i_2;485.40;10;0.00;0.00;DEFAULT_VEHTYPE;495.40;508.40
46.00;90.00;f14.1;1i_2;477.90;10;0.00;0.00;DEFAULT_VEHTYPE;487.90;508.40
46.00;90.00;f14.2;1i_2;470.40;10;0.00;0.00;DEFAULT_VEHTYPE;480.40;508.40
46.00;90.00;f14.3;1i_2;449.51;10;0.00;9.44;DEFAULT_VEHTYPE;459.51;508.40
46.00;90.00;f14.4;1i_2;238.10;0;0.00;21.94;DEFAULT_VEHTYPE;248.10;508.40
46.00;90.00;f14.5;1i_0;6.47;0;0.00;1.37;DEFAULT_VEHTYPE;16.47;502.00
46.00;270.00;f21.0;2i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;524.60;514.80
46.00;270.00;f21.1;2i_1;442.75;8;0.00;9.22;DEFAULT_VEHTYPE;567.25;514.80
46.00;270.00;f21.2;2i_1;423.72;8;0.00;13.03;DEFAULT_VEHTYPE;586.28;514.80
46.00;270.00;f21.3;2i_1;329.55;0;0.00;17.20;DEFAULT_VEHTYPE;680.45;514.80
46.00;270.00;f21.4;2i_1;246.76;0;0.00;16.34;DEFAULT_VEHTYPE;763.24;514.80
46.00;270.00;f21.5;2i_1;160.55;0;0.00;18.54;DEFAULT_VEHTYPE;849.45;514.80
46.00;270.00;f21.6;2i_0;18.83;0;0.00;6.95;DEFAULT_VEHTYPE;991.17;518.00
46.00;90.00;f22.0;1i_1;56.67;0;0.00;13.91;DEFAULT_VEHTYPE;66.67;505.20
46.00;270.00;f23.0;2i_1;477.90;8;0.00;0.00;DEFAULT_VEHTYPE;532.10;514.80
46.00;270.00;f23.1;2i_1;470.40;8;0.00;0.00;DEFAULT_VEHTYPE;539.60;514.80
46.00;270.00;f23.2;2i_1;462.90;8;0.00;0.00;DEFAULT_VEHTYPE;547.10;514.80
46.00;270.00;f23.3;2i_1;455.36;8;0.00;0.06;DEFAULT_VEHTYPE;554.64;514.80
46.00;270.00;f23.4;2i_1;357.75;0;0.00;16.58;DEFAULT_VEHTYPE;652.25;514.80
46.00;270.00;f23.5;2i_1;195.03;0;0.00;15.85;DEFAULT_VEHTYPE;814.97;514.80
46.00;270.00;f23.6;2i_1;91.20;0;0.00;17.34;DEFAULT_VEHTYPE;918.80;514.80
46.00;270.00;f23.7;2i_0;45.17;0;0.00;11.06;DEFAULT_VEHTYPE;964.83;518.00
46.00;270.00;f23.8;2i_0;5.10;0;0.00;0.00;DEFAULT_VEHTYPE;1004.90;518.00
46.00;0.00;f34.0;4o_0;146.83;0;0.00;11.18;DEFAULT_VEHTYPE;518.00;670.43
46.00;0.00;f34.1;3i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;514.80;495.40
46.00;0.00;f34.10;3i_1;227.22;0;0.00;17.87;DEFAULT_VEHTYPE;514.80;237.22
46.00;0.00;f34.11;3i_1;160.70;0;0.00;18.32;DEFAULT_VEHTYPE;514.80;170.70
46.00;0.00;f34.12;3i_1;105.42;0;0.00;19.13;DEFAULT_VEHTYPE;514.80;115.42
46.00;0.00;f34.13;3i_0;56.90;0;0.00;13.56;DEFAULT_VEHTYPE;518.00;66.90
46.00;0.00;f34.14;3i_0;21.98;0;0.00;6.62;DEFAULT_VEHTYPE;518.00;31.98
46.00;0.00;f34.15;3i_0;7.53;0;0.00;2.43;DEFAULT_VEHTYPE;518.00;17.53
46.00;0.00;f34.2;3i_1;477.90;8;0.00;0.00;DEFAULT_VEHTYPE;514.80;487.90
46.00;0.00;f34.3;3i_1;470.39;8;0.00;0.01;DEFAULT_VEHTYPE;514.80;480.39
46.00;0.00;f34.4;3i_1;462.86;8;0.00;0.10;DEFAULT_VEHTYPE;514.80;472.86
46.00;0.00;f34.5;3i_1;455.01;8;0.00;0.56;DEFAULT_VEHTYPE;514.80;465.01
46.00;0.00;f34.6;3i_1;444.74;8;0.00;4.27;DEFAULT_VEHTYPE;514.80;454.74
46.00;0.00;f34.7;3i_1;422.79;8;0.00;12.97;DEFAULT_VEHTYPE;514.80;432.79
46.00;0.00;f34.8;3i_1;304.70;0;0.00;16.58;DEFAULT_VEHTYPE;514.80;314.70
46.00;0.00;f34.9;3i_1;274.83;0;0.00;16.81;DEFAULT_VEHTYPE;514.80;284.83
46.00;180.00;f43.0;3o_0;153.15;0;0.00;11.05;DEFAULT_VEHTYPE;502.00;343.25
46.00;180.00;f43.1;4i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;505.20;524.60
46.00;180.00;f43.10;4i_1;158.89;0;0.00;17.41;DEFAULT_VEHTYPE;505.20;851.11
46.00;180.00;f43.11;4i_1;110.80;0;0.00;19.34;DEFAULT_VEHTYPE;505.20;899.20
46.00;180.00;f43.12;4i_0;56.22;0;0.00;13.10;DEFAULT_VEHTYPE;502.00;953.78
46.00;180.00;f43.13;4i_0;25.45;0;0.00;7.82;DEFAULT_VEHTYPE;502.00;984.55
46.00;180.00;f43.14;4i_0;7.34;0;0.00;2.24;DEFAULT_VEHTYPE;502.00;1002.66
46.00;180.00;f43.2;4i_1;477.90;8;0.00;0.00;DEFAULT_VEHTYPE;505.20;532.10
46.00;180.00;f43.3;4i_1;470.37;8;0.00;0.05;DEFAULT_VEHTYPE;505.20;539.63
46.00;180.00;f43.4;4i_1;462.70;8;0.00;1.84;DEFAULT_VEHTYPE;505.20;547.30
46.00;180.00;f43.5;4i_1;445.57;8;0.00;10.42;DEFAULT_VEHTYPE;505.20;564.43
46.00;180.00;f43.6;4i_1;422.09;0;0.00;16.43;DEFAULT_VEHTYPE;505.20;587.91
46.00;180.00;f43.7;4i_1;314.14;0;0.00;18.45;DEFAULT_VEHTYPE;505.20;695.86
46.00;180.00;f43.8;4i_1;284.14;0;0.00;17.35;DEFAULT_VEHTYPE;505.20;725.86
46.00;180.00;f43.9;4i_1;229.24;0;0.00;21.85;DEFAULT_VEHTYPE;505.20;780.76
47.00;90.00;f11.0;1i_2;178.78;0;0.00;17.92;DEFAULT_VEHTYPE;188.78;508.40
47.00;90.00;f11.1;1i_0;32.86;0;0.00;8.86;DEFAULT_VEHTYPE;42.86;502.00
47.00;90.00;f12.0;:0_13_0;1.29;0;0.00;2.29;DEFAULT_VEHTYPE;497.69;505.20
47.00;90.00;f12.1;1i_1;477.54;8;0.00;1.49;DEFAULT_VEHTYPE;487.54;505.20
47.00;90.00;f12.2;1i_1;374.78;0;0.00;16.73;DEFAULT_VEHTYPE;384.78;505.20
47.00;90.00;f12.3;1i_1;293.89;0;0.00;17.15;DEFAULT_VEHTYPE;303.89;505.20
47.00;90.00;f12.4;1i_1;125.07;0;0.00;16.55;DEFAULT_VEHTYPE;135.07;505.20
47.00;90.00;f13.0;1i_2;462.89;10;0.00;0.01;DEFAULT_VEHTYPE;472.89;508.40
47.00;90.00;f13.1;1i_2;322.49;0;0.00;17.94;DEFAULT_VEHTYPE;332.49;508.40
47.00;88.71;f14.0;:0_14_0;0.79;2;0.00;1.80;DEFAULT_VEHTYPE;497.19;508.51
47.00;90.00;f14.1;1i_2;477.90;10;0.00;0.00;DEFAULT_VEHTYPE;487.90;508.40
47.00;90.00;f14.2;1i_2;470.40;10;0.00;0.00;DEFAULT_VEHTYPE;480.40;508.40
47.00;90.00;f14.3;1i_2;454.45;10;0.00;4.94;DEFAULT_VEHTYPE;464.45;508.40
47.00;90.00;f14.4;1i_2;260.27;0;0.00;22.17;DEFAULT_VEHTYPE;270.27;508.40
47.00;90.00;f14.5;1i_0;10.40;0;0.00;3.93;DEFAULT_VEHTYPE;20.40;502.00
47.00;270.00;f21.0;:0_5_0;0.47;0;0.00;1.47;DEFAULT_VEHTYPE;523.13;514.80
47.00;270.00;f21.1;2i_1;447.48;8;0.00;4.72;DEFAULT_VEHTYPE;562.52;514.80
47.00;270.00;f21.2;2i_1;433.63;8;0.00;9.92;DEFAULT_VEHTYPE;576.37;514.80
47.00;270.00;f21.3;2i_1;347.07;0;0.00;17.51;DEFAULT_VEHTYPE;662.93;514.80
47.00;270.00;f21.4;2i_1;263.68;0;0.00;16.92;DEFAULT_VEHTYPE;746.32;514.80
47.00;270.00;f21.5;2i_1;178.71;0;0.00;18.16;DEFAULT_VEHTYPE;831.29;514.80
47.00;270.00;f21.6;2i_0;28.36;0;0.00;9.54;DEFAULT_VEHTYPE;981.64;518.00
47.00;90.00;f22.0;1i_1;71.49;0;0.00;14.81;DEFAULT_VEHTYPE;81.49;505.20
47.00;270.00;f23.0;2i_1;477.90;8;0.00;0.00;DEFAULT_VEHTYPE;532.10;514.80
47.00;270.00;f23.1;2i_1;470.40;8;0.00;0.00;DEFAULT_VEHTYPE;539.60;514.80
47.00;270.00;f23.2;2i_1;462.90;8;0.00;0.00;DEFAULT_VEHTYPE;547.10;514.80
47.00;270.00;f23.3;2i_1;455.39;8;0.00;0.03;DEFAULT_VEHTYPE;554.61;514.80
47.00;270.00;f23.4;2i_1;374.63;0;0.00;16.88;DEFAULT_VEHTYPE;635.37;514.80
47.00;270.00;f23.5;2i_1;210.50;0;0.00;15.47;DEFAULT_VEHTYPE;799.50;514.80
47.00;270.00;f23.6;2i_1;110.42;0;0.00;19.22;DEFAULT_VEHTYPE;899.58;514.80
47.00;270.00;f23.7;2i_0;58.32;0;0.00;13.15;DEFAULT_VEHTYPE;951.68;518.00
47.00;270.00;f23.8;2i_0;6.93;0;0.00;1.83;DEFAULT_VEHTYPE;1003.07;518.00
47.00;0.00;f34.0;4o_0;157.12;0;0.00;10.30;DEFAULT_VEHTYPE;518.00;680.72
47.00;0.00;f34.1;3i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;514.80;495.40
