,Average waiting time,queue length,steps,volume
121,1369.0,71,1815,2
122,1629.6666666666667,63,1830,3
123,1790.5,59,1845,2
124,619.0,48,1860,2
125,0.0,43,1875,1
126,0.0,53,1890,0
127,0.0,50,1905,1
128,0.0,56,1920,0
129,0.0,63,1935,0
130,541.0,67,1950,1
131,1328.0,62,1965,1
132,285.6666666666667,56,1980,3
133,2017.0,49,1995,1
134,299.0,53,2010,2
135,254.66666666666666,47,2025,3
136,24.5,49,2040,2
